user_id,book_id,rating,interaction_type,review_text,timestamp
99,622,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-04-27
204,1058,3.0,rate,It was an okay read. Met expectations.,2026-04-27
97,95,3.0,rate,It was an okay read. Met expectations.,2026-04-27
213,86,4.0,rate,Beautifully written and highly engaging.,2026-04-27
185,849,,view,,2026-04-27
287,200,,view,,2026-04-27
324,1164,2.0,rate,Decent idea but poorly written.,2026-04-27
348,785,3.0,rate,It was an okay read. Met expectations.,2026-04-27
322,816,,view,,2026-04-27
52,1077,,view,,2026-04-27
320,687,2.0,rate,Hard to get through. Not recommended.,2026-04-27
260,604,,view,,2026-04-27
285,1027,,view,,2026-04-27
253,149,3.0,rate,It was an okay read. Met expectations.,2026-04-27
99,557,2.0,rate,Very basic characters and predictable plot.,2026-04-27
343,256,,shelve,,2026-04-27
287,789,,view,,2026-04-27
281,224,3.0,rate,It was an okay read. Met expectations.,2026-04-27
167,1091,3.0,rate,It was an okay read. Met expectations.,2026-04-27
211,1161,3.0,rate,It was an okay read. Met expectations.,2026-04-27
191,886,3.0,rate,It was an okay read. Met expectations.,2026-04-27
166,381,3.0,rate,It was an okay read. Met expectations.,2026-04-27
250,146,,view,,2026-04-27
241,20,4.0,rate,"A wonderful read, really connected with the story.",2026-04-27
100,1074,3.0,rate,It was an okay read. Met expectations.,2026-04-27
86,274,3.0,rate,It was an okay read. Met expectations.,2026-04-27
202,1191,,view,,2026-04-27
127,967,,shelve,,2026-04-27
285,342,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-27
261,654,,view,,2026-04-27
41,1181,3.0,rate,It was an okay read. Met expectations.,2026-04-27
368,1059,,view,,2026-04-27
223,1168,4.0,rate,"A wonderful read, really connected with the story.",2026-04-27
251,290,,view,,2026-04-27
397,235,3.0,rate,It was an okay read. Met expectations.,2026-04-27
253,1050,2.0,rate,"Disappointing, execution fell short of the premise.",2026-04-27
160,401,3.0,rate,It was an okay read. Met expectations.,2026-04-27
151,997,4.0,rate,Could not put it down! A fantastic book.,2026-04-27
270,1154,,view,,2026-04-27
392,550,,view,,2026-04-27
173,550,4.0,rate,"A wonderful read, really connected with the story.",2026-04-27
346,264,,shelve,,2026-04-27
123,1059,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-04-27
210,363,4.0,rate,Could not put it down! A fantastic book.,2026-04-27
113,1060,,view,,2026-04-27
353,936,2.0,rate,Very basic characters and predictable plot.,2026-04-27
277,323,,view,,2026-04-27
220,37,,shelve,,2026-04-27
82,710,,view,,2026-04-27
117,733,2.0,rate,Hard to get through. Not recommended.,2026-04-27
1,923,4.0,rate,Beautifully written and highly engaging.,2026-04-27
78,153,3.0,rate,It was an okay read. Met expectations.,2026-04-27
287,1184,3.0,rate,It was an okay read. Met expectations.,2026-04-27
184,620,3.0,rate,It was an okay read. Met expectations.,2026-04-27
190,1191,,view,,2026-04-27
234,424,,view,,2026-04-27
400,152,4.0,rate,"A wonderful read, really connected with the story.",2026-04-27
206,1154,4.0,rate,Could not put it down! A fantastic book.,2026-04-27
210,731,3.0,rate,It was an okay read. Met expectations.,2026-04-27
43,998,2.0,rate,Decent idea but poorly written.,2026-04-27
118,445,3.0,rate,It was an okay read. Met expectations.,2026-04-27
49,553,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-04-27
14,1134,,view,,2026-04-27
114,295,3.0,rate,It was an okay read. Met expectations.,2026-04-27
323,451,4.0,rate,Beautifully written and highly engaging.,2026-04-27
74,596,5.0,rate,An absolute masterpiece! Loved every page.,2026-04-27
231,525,4.0,rate,Beautifully written and highly engaging.,2026-04-27
302,161,2.0,rate,Hard to get through. Not recommended.,2026-04-27
288,563,3.0,rate,It was an okay read. Met expectations.,2026-04-27
244,669,3.0,rate,It was an okay read. Met expectations.,2026-04-27
197,875,3.0,rate,It was an okay read. Met expectations.,2026-04-27
392,221,4.0,rate,"A wonderful read, really connected with the story.",2026-04-27
70,565,2.0,rate,Very basic characters and predictable plot.,2026-04-27
313,271,3.0,rate,It was an okay read. Met expectations.,2026-04-27
52,286,,view,,2026-04-27
82,255,,view,,2026-04-27
179,920,3.0,rate,It was an okay read. Met expectations.,2026-04-27
152,1007,,shelve,,2026-04-27
202,684,3.0,rate,It was an okay read. Met expectations.,2026-04-27
240,684,4.0,rate,Could not put it down! A fantastic book.,2026-04-27
300,568,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-04-27
94,832,,view,,2026-04-28
250,415,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-04-28
7,125,,view,,2026-04-28
40,1128,,view,,2026-04-28
389,653,4.0,rate,"A wonderful read, really connected with the story.",2026-04-28
62,1069,,shelve,,2026-04-28
384,585,,shelve,,2026-04-28
131,1165,5.0,rate,Beautifully written and highly engaging.,2026-04-28
217,57,3.0,rate,It was an okay read. Met expectations.,2026-04-28
21,854,3.0,rate,It was an okay read. Met expectations.,2026-04-28
62,468,5.0,rate,"A wonderful read, really connected with the story.",2026-04-28
100,8,1.0,rate,Hard to get through. Not recommended.,2026-04-28
294,575,3.0,rate,It was an okay read. Met expectations.,2026-04-28
223,1052,3.0,rate,It was an okay read. Met expectations.,2026-04-28
6,915,,view,,2026-04-28
89,677,3.0,rate,It was an okay read. Met expectations.,2026-04-28
144,364,,view,,2026-04-28
139,582,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-04-28
120,231,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-04-28
340,175,4.0,rate,Could not put it down! A fantastic book.,2026-04-28
142,982,,view,,2026-04-28
268,799,3.0,rate,It was an okay read. Met expectations.,2026-04-28
106,1082,2.0,rate,"Disappointing, execution fell short of the premise.",2026-04-28
315,463,,shelve,,2026-04-28
49,1143,3.0,rate,It was an okay read. Met expectations.,2026-04-28
49,1124,,view,,2026-04-28
216,616,,shelve,,2026-04-28
269,551,,view,,2026-04-28
141,533,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-04-28
176,23,,view,,2026-04-28
13,793,3.0,rate,It was an okay read. Met expectations.,2026-04-28
329,509,2.0,rate,Very basic characters and predictable plot.,2026-04-28
333,460,,shelve,,2026-04-28
245,166,,view,,2026-04-28
364,603,,view,,2026-04-28
145,241,3.0,rate,It was an okay read. Met expectations.,2026-04-28
13,385,4.0,rate,"A wonderful read, really connected with the story.",2026-04-28
68,321,2.0,rate,Very basic characters and predictable plot.,2026-04-28
176,1188,,view,,2026-04-28
383,764,3.0,rate,It was an okay read. Met expectations.,2026-04-28
192,105,4.0,rate,Could not put it down! A fantastic book.,2026-04-28
96,1118,,shelve,,2026-04-28
250,126,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-04-28
63,883,,view,,2026-04-28
297,472,,view,,2026-04-28
77,607,3.0,rate,It was an okay read. Met expectations.,2026-04-28
41,227,,view,,2026-04-28
24,567,1.0,rate,Decent idea but poorly written.,2026-04-28
392,443,2.0,rate,Hard to get through. Not recommended.,2026-04-28
43,706,,view,,2026-04-28
195,616,4.0,rate,Could not put it down! A fantastic book.,2026-04-28
288,1093,3.0,rate,It was an okay read. Met expectations.,2026-04-28
241,1074,1.0,rate,"Disappointing, execution fell short of the premise.",2026-04-28
344,268,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-28
288,1050,2.0,rate,Very basic characters and predictable plot.,2026-04-28
151,229,4.0,rate,Beautifully written and highly engaging.,2026-04-28
258,1093,2.0,rate,Decent idea but poorly written.,2026-04-28
34,248,,view,,2026-04-28
81,464,4.0,rate,Could not put it down! A fantastic book.,2026-04-28
14,603,5.0,rate,An absolute masterpiece! Loved every page.,2026-04-28
340,183,,view,,2026-04-28
124,229,,view,,2026-04-28
247,672,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-04-28
385,1,,view,,2026-04-28
124,972,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-04-28
255,156,5.0,rate,Beautifully written and highly engaging.,2026-04-28
167,600,2.0,rate,Decent idea but poorly written.,2026-04-28
202,215,,shelve,,2026-04-28
344,746,,view,,2026-04-28
390,5,,view,,2026-04-28
253,474,2.0,rate,Hard to get through. Not recommended.,2026-04-28
241,307,,view,,2026-04-28
220,82,3.0,rate,It was an okay read. Met expectations.,2026-04-28
323,201,4.0,rate,Could not put it down! A fantastic book.,2026-04-28
247,283,3.0,rate,It was an okay read. Met expectations.,2026-04-28
309,618,2.0,rate,Hard to get through. Not recommended.,2026-04-28
203,372,3.0,rate,It was an okay read. Met expectations.,2026-04-28
279,970,,view,,2026-04-28
278,501,2.0,rate,Hard to get through. Not recommended.,2026-04-28
190,834,3.0,rate,It was an okay read. Met expectations.,2026-04-28
187,265,4.0,rate,Could not put it down! A fantastic book.,2026-04-28
221,1174,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-28
36,667,4.0,rate,Could not put it down! A fantastic book.,2026-04-28
264,339,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-04-28
336,879,,view,,2026-04-28
42,622,4.0,rate,Beautifully written and highly engaging.,2026-04-28
246,241,2.0,rate,Hard to get through. Not recommended.,2026-04-28
154,299,,view,,2026-04-28
156,1075,3.0,rate,It was an okay read. Met expectations.,2026-04-28
338,655,,view,,2026-04-28
134,576,,view,,2026-04-28
122,467,2.0,rate,Hard to get through. Not recommended.,2026-04-28
20,508,3.0,rate,It was an okay read. Met expectations.,2026-04-28
304,271,,view,,2026-04-28
398,184,,shelve,,2026-04-28
349,996,2.0,rate,Decent idea but poorly written.,2026-04-28
181,863,2.0,rate,Hard to get through. Not recommended.,2026-04-28
135,174,,shelve,,2026-04-28
208,181,,view,,2026-04-28
112,92,,view,,2026-04-28
3,870,4.0,rate,Beautifully written and highly engaging.,2026-04-28
108,113,,view,,2026-04-28
19,136,4.0,rate,Beautifully written and highly engaging.,2026-04-28
162,650,3.0,rate,It was an okay read. Met expectations.,2026-04-28
158,405,3.0,rate,It was an okay read. Met expectations.,2026-04-28
283,237,4.0,rate,Beautifully written and highly engaging.,2026-04-28
116,113,2.0,rate,Very basic characters and predictable plot.,2026-04-28
226,240,2.0,rate,"Disappointing, execution fell short of the premise.",2026-04-28
187,1141,3.0,rate,It was an okay read. Met expectations.,2026-04-28
38,306,,view,,2026-04-28
85,1097,3.0,rate,It was an okay read. Met expectations.,2026-04-28
351,761,2.0,rate,Very basic characters and predictable plot.,2026-04-28
200,66,,view,,2026-04-28
231,532,4.0,rate,Could not put it down! A fantastic book.,2026-04-28
16,421,2.0,rate,Decent idea but poorly written.,2026-04-28
397,640,3.0,rate,It was an okay read. Met expectations.,2026-04-28
273,969,3.0,rate,It was an okay read. Met expectations.,2026-04-28
105,89,5.0,rate,"A wonderful read, really connected with the story.",2026-04-28
170,470,3.0,rate,It was an okay read. Met expectations.,2026-04-28
200,84,3.0,rate,It was an okay read. Met expectations.,2026-04-28
161,525,5.0,rate,Could not put it down! A fantastic book.,2026-04-28
54,117,5.0,rate,Beautifully written and highly engaging.,2026-04-28
377,68,4.0,rate,"A wonderful read, really connected with the story.",2026-04-28
12,804,,shelve,,2026-04-28
249,190,2.0,rate,Decent idea but poorly written.,2026-04-28
392,112,5.0,rate,Could not put it down! A fantastic book.,2026-04-28
146,1012,2.0,rate,Hard to get through. Not recommended.,2026-04-28
129,409,3.0,rate,It was an okay read. Met expectations.,2026-04-28
21,1012,3.0,rate,It was an okay read. Met expectations.,2026-04-28
257,57,2.0,rate,Very basic characters and predictable plot.,2026-04-28
41,524,4.0,rate,Beautifully written and highly engaging.,2026-04-28
132,912,3.0,rate,It was an okay read. Met expectations.,2026-04-28
77,979,5.0,rate,Could not put it down! A fantastic book.,2026-04-28
375,674,3.0,rate,It was an okay read. Met expectations.,2026-04-28
358,717,3.0,rate,It was an okay read. Met expectations.,2026-04-28
74,514,,view,,2026-04-28
333,63,3.0,rate,It was an okay read. Met expectations.,2026-04-28
219,113,3.0,rate,It was an okay read. Met expectations.,2026-04-28
45,1174,3.0,rate,It was an okay read. Met expectations.,2026-04-28
107,983,3.0,rate,It was an okay read. Met expectations.,2026-04-28
162,984,,shelve,,2026-04-28
290,863,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-28
298,6,2.0,rate,Decent idea but poorly written.,2026-04-28
128,526,2.0,rate,Very basic characters and predictable plot.,2026-04-29
297,312,3.0,rate,It was an okay read. Met expectations.,2026-04-29
128,42,3.0,rate,It was an okay read. Met expectations.,2026-04-29
343,911,3.0,rate,It was an okay read. Met expectations.,2026-04-29
5,858,4.0,rate,"A wonderful read, really connected with the story.",2026-04-29
305,1050,,view,,2026-04-29
254,671,3.0,rate,It was an okay read. Met expectations.,2026-04-29
133,271,,shelve,,2026-04-29
364,929,2.0,rate,Decent idea but poorly written.,2026-04-29
50,627,,view,,2026-04-29
320,551,3.0,rate,It was an okay read. Met expectations.,2026-04-29
181,1146,,shelve,,2026-04-29
197,384,3.0,rate,It was an okay read. Met expectations.,2026-04-29
134,614,3.0,rate,It was an okay read. Met expectations.,2026-04-29
18,1023,4.0,rate,Beautifully written and highly engaging.,2026-04-29
343,664,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-04-29
254,421,,view,,2026-04-29
24,252,,shelve,,2026-04-29
337,133,,view,,2026-04-29
297,789,5.0,rate,An absolute masterpiece! Loved every page.,2026-04-29
305,441,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-04-29
113,524,,shelve,,2026-04-29
381,921,3.0,rate,It was an okay read. Met expectations.,2026-04-29
130,179,3.0,rate,It was an okay read. Met expectations.,2026-04-29
389,138,,view,,2026-04-29
300,969,4.0,rate,Could not put it down! A fantastic book.,2026-04-29
136,83,3.0,rate,It was an okay read. Met expectations.,2026-04-29
304,38,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-29
347,654,,shelve,,2026-04-29
52,621,3.0,rate,It was an okay read. Met expectations.,2026-04-29
302,677,,view,,2026-04-29
266,1043,,view,,2026-04-29
111,396,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-04-29
225,494,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-04-29
175,192,3.0,rate,It was an okay read. Met expectations.,2026-04-29
49,1062,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-29
351,96,,view,,2026-04-29
234,865,4.0,rate,Could not put it down! A fantastic book.,2026-04-29
321,344,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-29
317,217,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-29
337,569,5.0,rate,"A wonderful read, really connected with the story.",2026-04-29
303,504,3.0,rate,It was an okay read. Met expectations.,2026-04-29
222,442,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-04-29
18,474,3.0,rate,It was an okay read. Met expectations.,2026-04-29
31,947,3.0,rate,It was an okay read. Met expectations.,2026-04-29
353,1154,4.0,rate,Could not put it down! A fantastic book.,2026-04-29
77,117,4.0,rate,Beautifully written and highly engaging.,2026-04-29
276,1162,3.0,rate,It was an okay read. Met expectations.,2026-04-29
145,389,3.0,rate,It was an okay read. Met expectations.,2026-04-29
350,874,3.0,rate,It was an okay read. Met expectations.,2026-04-29
240,33,3.0,rate,It was an okay read. Met expectations.,2026-04-29
308,763,4.0,rate,"A wonderful read, really connected with the story.",2026-04-29
79,376,2.0,rate,Decent idea but poorly written.,2026-04-29
395,882,3.0,rate,It was an okay read. Met expectations.,2026-04-29
358,628,3.0,rate,It was an okay read. Met expectations.,2026-04-29
86,153,3.0,rate,It was an okay read. Met expectations.,2026-04-29
105,1183,3.0,rate,It was an okay read. Met expectations.,2026-04-29
72,380,3.0,rate,It was an okay read. Met expectations.,2026-04-29
311,1185,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-29
293,1143,3.0,rate,It was an okay read. Met expectations.,2026-04-29
87,390,3.0,rate,It was an okay read. Met expectations.,2026-04-29
394,772,3.0,rate,It was an okay read. Met expectations.,2026-04-29
57,241,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-04-29
208,1027,4.0,rate,Beautifully written and highly engaging.,2026-04-29
315,549,,view,,2026-04-29
153,827,3.0,rate,It was an okay read. Met expectations.,2026-04-29
257,517,4.0,rate,Could not put it down! A fantastic book.,2026-04-29
375,18,5.0,rate,"A wonderful read, really connected with the story.",2026-04-29
144,740,3.0,rate,It was an okay read. Met expectations.,2026-04-29
37,1018,2.0,rate,Decent idea but poorly written.,2026-04-29
